1.60425000e+05,5.21000000e+02,1.87000000e+02,4.07000000e+02,0.00000000e+00,1.50000000e+02,1.47000000e+02,1.00000000e+00,1.00000000e+00,1.35000000e+02,1.42000000e+02,1.00000000e+00,4.00000000e+00,4.60000000e+01,1.73000000e+02,1.00000000e+00,1.00000000e+00,4.14000000e+02,0.00000000e+00,3.09000000e+02,2.33000000e+02,3.69000000e+02,3.88000000e+02,2.82000000e+02,4.04503232e+01,9.43878711e+00,2.83574170e+01,1.34487094e+01,2.57369030e+01,1.51321207e+01,1.03532332e+01,2.63653731e+01,1.52758094e+01,4.96218794e+00,3.17586281e+01,1.59856630e+01,8.67040179e+00,3.05706497e+01,1.84585926e+01,-5.24171181e+01
1.60424000e+05,5.21000000e+02,1.88000000e+02,4.08000000e+02,1.80000000e+01,1.50000000e+02,1.45000000e+02,1.00000000e+00,0.00000000e+00,1.35000000e+02,1.40000000e+02,1.00000000e+00,3.00000000e+00,4.60000000e+01,1.72000000e+02,2.00000000e+00,1.00000000e+00,4.13000000e+02,0.00000000e+00,3.08000000e+02,2.32000000e+02,3.69000000e+02,3.89000000e+02,2.81000000e+02,4.04983449e+01,9.42423334e+00,2.83485330e+01,1.34006628e+01,2.57350906e+01,1.51486335e+01,1.03489463e+01,2.64489520e+01,1.53910494e+01,4.97149265e+00,3.18500282e+01,1.60647754e+01,8.76494618e+00,3.05700963e+01,1.84799073e+01,-5.23607244e+01
1.32423000e+05,5.18000000e+02,1.87000000e+02,4.06000000e+02,1.70000000e+01,1.51000000e+02,1.45000000e+02,1.00000000e+00,1.00000000e+00,1.35000000e+02,1.41000000e+02,1.00000000e+00,5.00000000e+00,4.90000000e+01,1.71000000e+02,3.00000000e+00,1.00000000e+00,4.14000000e+02,0.00000000e+00,3.07000000e+02,2.31000000e+02,3.69000000e+02,3.88000000e+02,2.81000000e+02,4.06073378e+01,9.39903699e+00,2.83499154e+01,1.33574666e+01,2.58974962e+01,1.52766599e+01,1.04340013e+01,2.68554437e+01,1.58041417e+01,4.99585992e+00,3.22669456e+01,1.62685367e+01,8.81871003e+00,3.07288758e+01,1.85020386e+01,-5.23159688e+01
1.33420000e+05,5.13000000e+02,1.79000000e+02,4.02000000e+02,1.00000000e+00,1.49000000e+02,1.45000000e+02,1.00000000e+00,1.00000000e+00,1.35000000e+02,1.38000000e+02,1.00000000e+00,4.00000000e+00,4.90000000e+01,1.70000000e+02,2.00000000e+00,1.00000000e+00,4.14000000e+02,0.00000000e+00,3.09000000e+02,2.31000000e+02,3.69000000e+02,3.89000000e+02,2.82000000e+02,4.06802211e+01,9.52086190e+00,2.85410525e+01,1.31573190e+01,2.62970716e+01,1.54290470e+01,1.03467771e+01,2.73418161e+01,1.62707909e+01,4.97505289e+00,3.26760226e+01,1.64674117e+01,8.74617859e+00,3.10610131e+01,1.88151070e+01,-5.22382893e+01
1.61415000e+05,5.06000000e+02,1.70000000e+02,3.95000000e+02,0.00000000e+00,1.48000000e+02,1.46000000e+02,1.00000000e+00,1.00000000e+00,1.33000000e+02,1.34000000e+02,1.00000000e+00,3.00000000e+00,5.10000000e+01,1.74000000e+02,2.00000000e+00,1.00000000e+00,4.14000000e+02,0.00000000e+00,3.07000000e+02,2.31000000e+02,3.70000000e+02,3.88000000e+02,2.81000000e+02,4.06814814e+01,9.59758209e+00,2.90019758e+01,1.30763141e+01,2.62933204e+01,1.53695063e+01,1.00865299e+01,2.73874135e+01,1.64526553e+01,4.84243743e+00,3.27577851e+01,1.63515378e+01,8.91490998e+00,3.11244809e+01,1.88535894e+01,-5.15527919e+01
1.32411000e+05,5.01000000e+02,1.63000000e+02,3.90000000e+02,0.00000000e+00,1.51000000e+02,1.47000000e+02,1.00000000e+00,0.00000000e+00,1.35000000e+02,1.36000000e+02,1.00000000e+00,4.00000000e+00,6.00000000e+01,1.68000000e+02,6.00000000e+00,0.00000000e+00,4.14000000e+02,0.00000000e+00,3.07000000e+02,2.30000000e+02,3.70000000e+02,3.88000000e+02,2.82000000e+02,4.08134552e+01,9.59373430e+00,2.93307919e+01,1.31329319e+01,2.59660038e+01,1.52486579e+01,9.96911088e+00,2.73150627e+01,1.65267047e+01,4.80490775e+00,3.28272214e+01,1.63031719e+01,9.38687040e+00,3.06398939e+01,1.86444365e+01,-5.08282648e+01
1.33405000e+05,4.92000000e+02,1.53000000e+02,3.82000000e+02,1.00000000e+00,1.52000000e+02,1.45000000e+02,1.00000000e+00,1.00000000e+00,1.45000000e+02,1.36000000e+02,0.00000000e+00,4.00000000e+00,6.60000000e+01,1.69000000e+02,1.20000000e+01,0.00000000e+00,4.13000000e+02,0.00000000e+00,3.05000000e+02,2.27000000e+02,3.69000000e+02,3.90000000e+02,2.82000000e+02,4.10570814e+01,9.53026381e+00,2.92276244e+01,1.32443580e+01,2.59481679e+01,1.57741100e+01,1.00881193e+01,2.80702889e+01,1.73005597e+01,4.81047627e+00,3.30623947e+01,1.63704593e+01,9.54828461e+00,3.09585994e+01,1.86993286e+01,-4.96959096e+01
1.50396000e+05,4.80000000e+02,1.36000000e+02,3.71000000e+02,0.00000000e+00,1.52000000e+02,1.45000000e+02,1.00000000e+00,1.00000000e+00,1.51000000e+02,1.37000000e+02,1.00000000e+00,3.00000000e+00,8.00000000e+01,1.67000000e+02,2.00000000e+01,1.00000000e+00,4.11000000e+02,0.00000000e+00,3.02000000e+02,2.27000000e+02,3.69000000e+02,3.90000000e+02,2.81000000e+02,4.14392556e+01,9.48090665e+00,2.95117038e+01,1.20576231e+01,2.79879355e+01,1.71810604e+01,9.58473341e+00,3.11498876e+01,1.96386003e+01,4.87310746e+00,3.47481622e+01,1.75054669e+01,9.77287643e+00,3.14098534e+01,1.91478916e+01,-4.86392697e+01
1.33390000e+05,4.72000000e+02,1.25000000e+02,3.65000000e+02,1.40000000e+01,1.40000000e+02,1.48000000e+02,1.00000000e+00,1.00000000e+00,1.56000000e+02,1.36000000e+02,1.00000000e+00,3.00000000e+00,9.00000000e+01,1.70000000e+02,2.80000000e+01,1.00000000e+00,4.07000000e+02,0.00000000e+00,2.98000000e+02,2.26000000e+02,3.70000000e+02,3.90000000e+02,2.81000000e+02,4.16150203e+01,9.29372050e+00,2.96644307e+01,1.17140477e+01,2.88570634e+01,1.78756865e+01,9.42530897e+00,3.24504289e+01,2.03459591e+01,5.24367461e+00,3.55072985e+01,1.79086147e+01,9.46673260e+00,3.17003340e+01,1.94154028e+01,-4.80354648e+01
1.32384000e+05,4.65000000e+02,1.13000000e+02,3.60000000e+02,1.40000000e+01,1.40000000e+02,1.44000000e+02,1.00000000e+00,1.00000000e+00,1.59000000e+02,1.36000000e+02,1.00000000e+00,4.00000000e+00,9.90000000e+01,1.67000000e+02,3.40000000e+01,1.00000000e+00,4.06000000e+02,0.00000000e+00,2.95000000e+02,2.27000000e+02,3.70000000e+02,3.89000000e+02,2.82000000e+02,4.19182314e+01,9.40347955e+00,3.06845043e+01,1.03282132e+01,3.23575761e+01,1.96426211e+01,9.17768004e+00,3.59138432e+01,2.18363091e+01,5.73794156e+00,3.74208129e+01,1.89163670e+01,9.26443340e+00,3.25517973e+01,2.02089820e+01,-4.67941849e+01
