1.32800000e+03,1.29000000e+02,0.00000000e+00,3.70000000e+01,1.00000000e+00,1.98000000e+02,1.50000000e+02,5.00000000e+00,1.00000000e+00,1.00000000e+00,1.34000000e+02,1.00000000e+00,1.00000000e+00,7.10000000e+01,1.65000000e+02,5.00000000e+01,1.00000000e+00,3.25000000e+02,1.00000000e+00,1.29000000e+02,2.44000000e+02,3.48000000e+02,3.71000000e+02,2.18000000e+02,3.71104084e+01,4.49808419e+00,8.16358588e+00,1.39865324e+01,1.60837638e+01,1.05198502e+01,1.27081942e+01,1.54525646e+01,1.19248197e+01,9.94040603e+00,1.68282919e+01,1.24629399e+01,1.75970723e+01,2.00768485e+01,1.63168639e+01
1.32800000e+03,1.29000000e+02,0.00000000e+00,3.70000000e+01,1.00000000e+00,1.98000000e+02,1.51000000e+02,4.00000000e+00,1.00000000e+00,1.00000000e+00,1.35000000e+02,1.00000000e+00,1.00000000e+00,7.10000000e+01,1.65000000e+02,4.90000000e+01,1.00000000e+00,3.24000000e+02,0.00000000e+00,1.30000000e+02,2.45000000e+02,3.49000000e+02,3.70000000e+02,2.18000000e+02,3.70773033e+01,4.44881728e+00,8.13663193e+00,1.39508150e+01,1.60346544e+01,1.04994297e+01,1.26675163e+01,1.54194580e+01,1.19064204e+01,9.94620696e+00,1.68060362e+01,1.24526994e+01,1.75796237e+01,2.00745313e+01,1.63092297e+01
1.49800000e+03,1.28000000e+02,1.00000000e+00,3.60000000e+01,1.00000000e+00,1.99000000e+02,1.50000000e+02,5.00000000e+00,1.00000000e+00,1.00000000e+00,1.35000000e+02,1.00000000e+00,1.00000000e+00,7.10000000e+01,1.65000000e+02,4.80000000e+01,1.00000000e+00,3.23000000e+02,0.00000000e+00,1.30000000e+02,2.45000000e+02,3.49000000e+02,3.70000000e+02,2.19000000e+02,3.70871634e+01,4.43302112e+00,8.10148751e+00,1.39806599e+01,1.59146062e+01,1.04379394e+01,1.25531646e+01,1.53402479e+01,1.18358203e+01,9.90844068e+00,1.68090945e+01,1.24452914e+01,1.74819362e+01,2.01260068e+01,1.63578205e+01
1.32100000e+04,1.29000000e+02,1.00000000e+00,3.60000000e+01,1.00000000e+00,1.98000000e+02,1.50000000e+02,5.00000000e+00,1.00000000e+00,1.00000000e+00,1.35000000e+02,1.00000000e+00,1.00000000e+00,7.10000000e+01,1.65000000e+02,4.80000000e+01,1.00000000e+00,3.24000000e+02,1.00000000e+00,1.30000000e+02,2.45000000e+02,3.48000000e+02,3.70000000e+02,2.18000000e+02,3.71244522e+01,4.41393030e+00,8.11640695e+00,1.39650432e+01,1.58012354e+01,1.03883479e+01,1.25279268e+01,1.52716968e+01,1.17992810e+01,9.88155479e+00,1.68035017e+01,1.24401097e+01,1.74385883e+01,2.01854068e+01,1.63867465e+01
1.32800000e+03,1.29000000e+02,0.00000000e+00,3.60000000e+01,1.00000000e+00,1.98000000e+02,1.49000000e+02,5.00000000e+00,1.00000000e+00,1.00000000e+00,1.34000000e+02,1.00000000e+00,1.00000000e+00,7.00000000e+01,1.64000000e+02,4.90000000e+01,1.00000000e+00,3.24000000e+02,1.00000000e+00,1.30000000e+02,2.46000000e+02,3.48000000e+02,3.70000000e+02,2.19000000e+02,3.70672585e+01,4.45556674e+00,8.10620261e+00,1.38244233e+01,1.56684746e+01,1.03429809e+01,1.24967864e+01,1.52237182e+01,1.18060189e+01,9.93294794e+00,1.67591763e+01,1.24359277e+01,1.75123028e+01,2.01367002e+01,1.63359878e+01
1.32100000e+04,1.29000000e+02,0.00000000e+00,3.60000000e+01,1.00000000e+00,1.98000000e+02,1.50000000e+02,5.00000000e+00,1.00000000e+00,1.00000000e+00,1.34000000e+02,1.00000000e+00,1.00000000e+00,7.00000000e+01,1.64000000e+02,4.90000000e+01,1.00000000e+00,3.24000000e+02,0.00000000e+00,1.30000000e+02,2.45000000e+02,3.48000000e+02,3.70000000e+02,2.19000000e+02,3.70057461e+01,4.45977209e+00,8.16028275e+00,1.37522487e+01,1.56385823e+01,1.03449623e+01,1.24530702e+01,1.52210103e+01,1.18155382e+01,1.00179771e+01,1.67281059e+01,1.24420169e+01,1.76476903e+01,2.00687810e+01,1.63085008e+01
1.32900000e+03,1.29000000e+02,1.00000000e+00,3.60000000e+01,1.00000000e+00,1.99000000e+02,1.49000000e+02,5.00000000e+00,1.00000000e+00,1.00000000e+00,1.35000000e+02,1.00000000e+00,1.00000000e+00,7.00000000e+01,1.64000000e+02,4.70000000e+01,1.00000000e+00,3.24000000e+02,1.00000000e+00,1.30000000e+02,2.46000000e+02,3.49000000e+02,3.71000000e+02,2.19000000e+02,3.67994188e+01,4.23978608e+00,8.29886630e+00,1.33378121e+01,1.58146658e+01,1.04698820e+01,1.23484446e+01,1.52416652e+01,1.18963995e+01,1.01960768e+01,1.66333252e+01,1.24347070e+01,1.80680505e+01,1.98587781e+01,1.62345800e+01
1.33900000e+03,1.28000000e+02,0.00000000e+00,3.70000000e+01,1.00000000e+00,1.99000000e+02,1.51000000e+02,6.00000000e+00,1.00000000e+00,1.00000000e+00,1.35000000e+02,1.00000000e+00,1.00000000e+00,7.00000000e+01,1.65000000e+02,4.80000000e+01,1.00000000e+00,3.24000000e+02,1.00000000e+00,1.29000000e+02,2.46000000e+02,3.49000000e+02,3.71000000e+02,2.19000000e+02,3.66722516e+01,4.03189915e+00,8.31472908e+00,1.33038012e+01,1.58758697e+01,1.04936105e+01,1.24110965e+01,1.52547366e+01,1.19690230e+01,1.02379170e+01,1.67051684e+01,1.24635860e+01,1.81772023e+01,1.99296419e+01,1.62434852e+01
1.32900000e+03,1.27000000e+02,1.00000000e+00,3.60000000e+01,1.00000000e+00,1.99000000e+02,1.50000000e+02,5.00000000e+00,1.00000000e+00,1.00000000e+00,1.34000000e+02,1.00000000e+00,1.00000000e+00,7.00000000e+01,1.65000000e+02,4.70000000e+01,1.00000000e+00,3.24000000e+02,1.00000000e+00,1.30000000e+02,2.46000000e+02,3.50000000e+02,3.70000000e+02,2.20000000e+02,3.66522833e+01,3.84757506e+00,8.31894636e+00,1.34591316e+01,1.60483755e+01,1.05839497e+01,1.24622185e+01,1.52982771e+01,1.19788619e+01,1.01702832e+01,1.68136902e+01,1.24559607e+01,1.81300801e+01,2.01084383e+01,1.62907818e+01
1.33900000e+03,1.26000000e+02,0.00000000e+00,3.50000000e+01,1.00000000e+00,1.99000000e+02,1.49000000e+02,5.00000000e+00,1.00000000e+00,1.00000000e+00,1.34000000e+02,1.00000000e+00,1.00000000e+00,7.00000000e+01,1.64000000e+02,4.80000000e+01,1.00000000e+00,3.24000000e+02,1.00000000e+00,1.29000000e+02,2.47000000e+02,3.50000000e+02,3.71000000e+02,2.22000000e+02,3.66236612e+01,3.76387352e+00,8.30900074e+00,1.35787277e+01,1.60452534e+01,1.05594355e+01,1.24816023e+01,1.53146776e+01,1.19734744e+01,1.01284944e+01,1.67732589e+01,1.24446328e+01,1.81160086e+01,2.00993539e+01,1.62868154e+01
