1.32600000e+03,1.95000000e+02,0.00000000e+00,1.19000000e+02,1.00000000e+00,1.41000000e+02,1.34000000e+02,1.00000000e+00,0.00000000e+00,2.57000000e+02,1.21000000e+02,1.70000000e+01,1.00000000e+00,1.73000000e+02,1.57000000e+02,9.20000000e+01,1.00000000e+00,4.04000000e+02,3.00000000e+00,3.00000000e+02,2.12000000e+02,3.56000000e+02,3.85000000e+02,2.60000000e+02,3.95119183e+01,9.33710764e+00,2.39717622e+01,1.10346764e+01,1.99784267e+01,9.91212250e+00,1.40183938e+01,1.54220459e+01,9.80274537e+00,1.39709988e+01,1.89635863e+01,1.04384309e+01,1.27883397e+01,1.69077608e+01,1.31486914e+01,-1.30942577e+01
1.32600000e+03,1.92000000e+02,0.00000000e+00,1.15000000e+02,1.00000000e+00,1.42000000e+02,1.34000000e+02,1.00000000e+00,1.00000000e+00,2.66000000e+02,1.28000000e+02,2.80000000e+01,0.00000000e+00,1.76000000e+02,1.62000000e+02,9.50000000e+01,1.00000000e+00,4.04000000e+02,4.00000000e+00,3.05000000e+02,2.10000000e+02,3.58000000e+02,3.83000000e+02,2.58000000e+02,4.00617906e+01,9.28177531e+00,2.32780304e+01,8.64319148e+00,1.77301576e+01,9.83689843e+00,1.33749338e+01,1.41456846e+01,8.36221221e+00,1.43488983e+01,1.74815080e+01,9.91741135e+00,1.33273955e+01,1.64954985e+01,1.26929664e+01,-1.18298174e+01
1.32800000e+03,1.93000000e+02,0.00000000e+00,1.13000000e+02,1.00000000e+00,1.43000000e+02,1.34000000e+02,1.00000000e+00,1.00000000e+00,2.67000000e+02,1.32000000e+02,2.90000000e+01,1.00000000e+00,1.73000000e+02,1.58000000e+02,9.10000000e+01,1.00000000e+00,4.04000000e+02,3.00000000e+00,3.08000000e+02,2.10000000e+02,3.56000000e+02,3.89000000e+02,2.59000000e+02,4.01376722e+01,9.29458126e+00,2.31369569e+01,8.24959612e+00,1.73203078e+01,9.66915440e+00,1.32458448e+01,1.38184516e+01,8.15424797e+00,1.44877198e+01,1.72431674e+01,9.63985631e+00,1.33246682e+01,1.63567851e+01,1.25440389e+01,-1.13749762e+01
1.32700000e+03,1.89000000e+02,0.00000000e+00,1.14000000e+02,0.00000000e+00,1.45000000e+02,1.31000000e+02,1.00000000e+00,1.00000000e+00,2.70000000e+02,1.31000000e+02,2.80000000e+01,0.00000000e+00,1.77000000e+02,1.58000000e+02,9.30000000e+01,1.00000000e+00,4.04000000e+02,3.00000000e+00,3.07000000e+02,2.10000000e+02,3.57000000e+02,3.87000000e+02,2.63000000e+02,4.01996597e+01,9.43240518e+00,2.31431486e+01,7.52998168e+00,1.68258056e+01,9.59870841e+00,1.31308918e+01,1.37552159e+01,8.05641174e+00,1.46917092e+01,1.69891134e+01,9.65335824e+00,1.33268536e+01,1.61990972e+01,1.23845994e+01,-1.07120413e+01
1.32700000e+03,1.88000000e+02,0.00000000e+00,1.13000000e+02,1.00000000e+00,1.44000000e+02,1.30000000e+02,1.00000000e+00,0.00000000e+00,2.70000000e+02,1.33000000e+02,2.80000000e+01,1.00000000e+00,1.79000000e+02,1.63000000e+02,9.60000000e+01,1.00000000e+00,4.03000000e+02,3.00000000e+00,3.06000000e+02,2.08000000e+02,3.57000000e+02,3.86000000e+02,2.60000000e+02,4.02676359e+01,9.26238612e+00,2.30377498e+01,7.14109954e+00,1.67051553e+01,9.53424818e+00,1.29849459e+01,1.37924964e+01,8.16787765e+00,1.46876105e+01,1.68973491e+01,9.64289515e+00,1.32635043e+01,1.60994177e+01,1.23912849e+01,-1.03046407e+01
1.32700000e+03,1.89000000e+02,0.00000000e+00,1.11000000e+02,1.00000000e+00,1.44000000e+02,1.31000000e+02,1.00000000e+00,0.00000000e+00,2.69000000e+02,1.31000000e+02,2.70000000e+01,0.00000000e+00,1.75000000e+02,1.60000000e+02,9.30000000e+01,1.00000000e+00,4.04000000e+02,3.00000000e+00,3.04000000e+02,2.07000000e+02,3.57000000e+02,3.85000000e+02,2.63000000e+02,4.02460151e+01,9.15724063e+00,2.29238997e+01,7.05510042e+00,1.67862077e+01,9.66430616e+00,1.27993336e+01,1.38689535e+01,8.26495172e+00,1.46397058e+01,1.69272532e+01,9.70680199e+00,1.32534485e+01,1.60822879e+01,1.24230905e+01,-1.01343025e+01
1.32800000e+03,1.89000000e+02,0.00000000e+00,1.13000000e+02,0.00000000e+00,1.41000000e+02,1.30000000e+02,1.00000000e+00,0.00000000e+00,2.69000000e+02,1.34000000e+02,2.30000000e+01,0.00000000e+00,1.76000000e+02,1.65000000e+02,9.30000000e+01,1.00000000e+00,4.05000000e+02,4.00000000e+00,3.03000000e+02,2.10000000e+02,3.58000000e+02,3.85000000e+02,2.62000000e+02,4.01515861e+01,9.28581612e+00,2.29734804e+01,6.81851428e+00,1.69307526e+01,9.80792503e+00,1.24524160e+01,1.39925346e+01,8.40864722e+00,1.46238455e+01,1.69529464e+01,9.76622054e+00,1.33239911e+01,1.60406580e+01,1.24364670e+01,-9.75972211e+00
1.60700000e+03,1.92000000e+02,0.00000000e+00,1.16000000e+02,1.00000000e+00,1.31000000e+02,1.25000000e+02,1.00000000e+00,1.00000000e+00,2.59000000e+02,1.28000000e+02,1.40000000e+01,1.00000000e+00,1.73000000e+02,1.66000000e+02,9.70000000e+01,1.00000000e+00,4.03000000e+02,4.00000000e+00,3.07000000e+02,2.12000000e+02,3.56000000e+02,3.87000000e+02,2.59000000e+02,4.01758481e+01,9.74424250e+00,2.33996481e+01,6.68679129e+00,1.69961973e+01,9.79001289e+00,1.21928688e+01,1.40938992e+01,8.58210059e+00,1.50592170e+01,1.69509407e+01,9.78630924e+00,1.31357673e+01,1.63765703e+01,1.24714046e+01,-9.54293127e+00
1.61700000e+03,1.96000000e+02,0.00000000e+00,1.19000000e+02,1.00000000e+00,1.04000000e+02,1.23000000e+02,1.00000000e+00,0.00000000e+00,2.24000000e+02,1.21000000e+02,1.00000000e+00,1.00000000e+00,1.64000000e+02,1.59000000e+02,8.30000000e+01,0.00000000e+00,4.02000000e+02,1.00000000e+00,2.99000000e+02,2.15000000e+02,3.58000000e+02,3.89000000e+02,2.59000000e+02,4.01670486e+01,9.80941772e+00,2.34380651e+01,6.75913281e+00,1.68821653e+01,9.73394944e+00,1.20436108e+01,1.40848246e+01,8.56567616e+00,1.52267349e+01,1.69710034e+01,9.76472089e+00,1.31289079e+01,1.64004655e+01,1.24326818e+01,-9.48173787e+00
1.61800000e+03,1.94000000e+02,0.00000000e+00,1.21000000e+02,0.00000000e+00,6.50000000e+01,1.26000000e+02,1.00000000e+00,0.00000000e+00,1.66000000e+02,1.18000000e+02,1.00000000e+00,1.00000000e+00,1.30000000e+02,1.60000000e+02,3.70000000e+01,1.00000000e+00,4.00000000e+02,0.00000000e+00,2.93000000e+02,2.19000000e+02,3.56000000e+02,3.87000000e+02,2.62000000e+02,3.99776254e+01,9.51570473e+00,2.37651061e+01,8.38040672e+00,1.97739469e+01,1.14759111e+01,1.19604231e+01,1.67276661e+01,1.07783450e+01,1.48838445e+01,2.07652060e+01,1.18913615e+01,1.16928976e+01,1.83854390e+01,1.37449741e+01,-9.76900162e+00
1.32700000e+03,1.89000000e+02,0.00000000e+00,1.16000000e+02,1.00000000e+00,2.60000000e+01,1.27000000e+02,1.00000000e+00,1.00000000e+00,1.11000000e+02,1.16000000e+02,1.00000000e+00,0.00000000e+00,1.11000000e+02,1.56000000e+02,1.70000000e+01,0.00000000e+00,3.91000000e+02,0.00000000e+00,2.76000000e+02,2.18000000e+02,3.57000000e+02,3.88000000e+02,2.58000000e+02,3.98662267e+01,9.16700241e+00,2.41694642e+01,1.03676750e+01,2.26505927e+01,1.29283211e+01,1.19431758e+01,1.91706329e+01,1.24213330e+01,1.45599866e+01,2.34588443e+01,1.32967319e+01,1.04061723e+01,1.94641186e+01,1.45400890e+01,-1.00437203e+01
1.60800000e+03,1.90000000e+02,0.00000000e+00,1.17000000e+02,1.00000000e+00,1.00000000e+00,1.32000000e+02,1.00000000e+00,0.00000000e+00,5.40000000e+01,1.18000000e+02,1.00000000e+00,1.00000000e+00,9.00000000e+01,1.62000000e+02,4.00000000e+00,1.00000000e+00,3.84000000e+02,0.00000000e+00,2.66000000e+02,2.22000000e+02,3.55000000e+02,3.83000000e+02,2.55000000e+02,3.94345772e+01,8.14142290e+00,2.48005259e+01,1.49722094e+01,2.80746438e+01,1.57250026e+01,1.12232282e+01,2.50882935e+01,1.62385481e+01,1.25534856e+01,2.70197024e+01,1.72221582e+01,7.04724738e+00,2.21677961e+01,1.66923921e+01,-9.87840328e+00
1.61800000e+03,1.84000000e+02,0.00000000e+00,1.11000000e+02,0.00000000e+00,1.00000000e+00,1.39000000e+02,1.00000000e+00,0.00000000e+00,1.80000000e+01,1.19000000e+02,1.00000000e+00,1.00000000e+00,7.90000000e+01,1.66000000e+02,1.00000000e+00,0.00000000e+00,3.78000000e+02,0.00000000e+00,2.47000000e+02,2.21000000e+02,3.56000000e+02,3.83000000e+02,2.60000000e+02,3.92726418e+01,7.66578655e+00,2.58323796e+01,1.94074943e+01,3.59704560e+01,2.04507010e+01,1.19271898e+01,3.53381019e+01,2.25347893e+01,9.78310556e+00,3.28797464e+01,2.24131620e+01,5.76070400e+00,2.53612381e+01,1.95985530e+01,-9.80575974e+00
